book_id_title,book_id,book_title,year_first_published,authorlink,author,genres,num_ratings,num_reviews,average_rating
40377276-his-bluestocking-bride,40377276,His Bluestocking Bride,2018,https://www.goodreads.com/author/show/17666239.Sally_Britton,Sally Britton,"['Romance', 'Historical Romance', 'Regency', 'Historical', 'Historical Fiction', 'Clean Romance', 'Regency Romance', '...more']","2,599",287,4.19
1519704.F_tes_galantes_Romances_sans_paroles_Po_mes_saturniens,1519704,Fêtes galantes / Romances sans paroles / Poèmes saturniens,1874,https://www.goodreads.com/author/show/29967.Paul_Verlaine,Paul Verlaine,"['Poetry', 'France', 'French Literature', 'Classics', '19th Century', 'School']",714,21,4.05
15829001-do-a-berta-adi-s-cordera,15829001,Doña Berta / ¡Adiós Cordera!,1892,https://www.goodreads.com/author/show/5780534.Leopoldo_Alas,Leopoldo Alas,[],7,0,4.14
308644.The_Piazza_Tales,308644,The Piazza Tales,1856,https://www.goodreads.com/author/show/1624.Herman_Melville,Herman Melville,"['Fiction', 'Classics', 'Short Stories', 'American', 'Adventure', 'Literature', '19th Century', '...more']",822,79,3.86
1885.Pride_and_Prejudice,1885,Pride and Prejudice,1813,https://www.goodreads.com/author/show/1265.Jane_Austen,Jane Austen,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Literature', 'Historical', 'Audiobook', '...more']","3,883,885","97,486",4.28
1330086.Aus_dem_Leben_eines_Taugenichts,1330086,Aus dem Leben eines Taugenichts,1826,https://www.goodreads.com/author/show/533810.Joseph_von_Eichendorff,Joseph von Eichendorff,"['Classics', 'German Literature', 'Fiction', 'School', 'Germany', '19th Century', 'Romanticism', '...more']","5,117",201,3.33
26114130-everfair,26114130,Everfair,2016,https://www.goodreads.com/author/show/806782.Nisi_Shawl,Nisi Shawl,"['Fantasy', 'Steampunk', 'Fiction', 'Science Fiction', 'Historical Fiction', 'Alternate History', 'Africa', '...more']","2,493",693,3.2
297851.Desperate_Remedies,297851,Desperate Remedies,1998,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Romance', 'British Literature', 'Novels', '...more']","3,160",252,3.78
27512913-passages-in-the-life-of-mrs-margaret-maitland-of-sunnyside,27512913,Passages in the Life of Mrs. Margaret Maitland of Sunnyside,1849,https://www.goodreads.com/author/show/14266369.Mrs_Oliphant,Mrs. Oliphant,[],6,2,3.17
264.The_Portrait_of_a_Lady,264,The Portrait of a Lady,1881,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', 'Literature', '19th Century', 'Novels', 'Historical Fiction', 'Romance', '...more']","77,615","3,473",3.79
2748141-confidence,2748141,Confidence,1879,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', '19th Century', 'American', 'Literature', 'Literary Fiction']",208,36,3.58
13360989-pemberley-to-waterloo,13360989,Pemberley to Waterloo,2011,https://www.goodreads.com/author/show/2013872.Anna_Elliott,Anna Elliott,"['Romance', 'Regency', 'Historical', 'Historical Fiction', 'Fiction', 'Retellings', 'Historical Romance', '...more']","1,545",135,3.89
922862.A_House_to_Let,922862,A House to Let,1858,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Mystery', 'Fiction', 'Victorian', 'Short Stories', '19th Century', 'Historical Fiction', '...more']","1,195",196,3.62
17877.The_House_of_the_Dead,17877,The House of the Dead,1861,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russian Literature', 'Russia', 'Literature', 'Novels', '19th Century', '...more']","25,773","1,940",4.06
12950.The_Turn_of_the_Screw_and_The_Aspern_Papers,12950,The Turn of the Screw and The Aspern Papers,1898,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', 'Horror', 'Gothic', 'Short Stories', 'Literature', 'Mystery', '...more']","7,843",388,3.77
472968.The_Vampyre_and_Other_Tales_of_the_Macabre,472968,The Vampyre and Other Tales of the Macabre,1997,https://www.goodreads.com/author/show/14558785.Robert_Morrison,Robert Morrison,"['Horror', 'Classics', 'Gothic', 'Vampires', 'Short Stories', 'Fiction', 'Fantasy', '...more']","3,130",99,3.67
1471235.Pelham_or_Adventures_of_a_Gentleman,1471235,Pelham or Adventures of a Gentleman,1828,https://www.goodreads.com/author/show/44512.Edward_Bulwer_Lytton,Edward Bulwer-Lytton,"['Fiction', 'Classics', 'English Literature', 'British Literature', 'Classic Literature', '19th Century', 'Literature']",65,9,3.48
267104.He_Knew_He_Was_Right,267104,He Knew He Was Right,1869,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'Historical Fiction', 'British Literature', '...more']","5,864",206,3.87
12308.Tales_and_Sketches,12308,Tales and Sketches,1982,https://www.goodreads.com/author/show/7799.Nathaniel_Hawthorne,Nathaniel Hawthorne,"['Short Stories', 'Fiction', 'Classics', 'Literature', 'American', 'Anthologies', 'Horror', '...more']","1,276",28,4.17
92303.The_Importance_of_Being_Earnest,92303,The Importance of Being Earnest,1895,https://www.goodreads.com/author/show/3565.Oscar_Wilde,Oscar Wilde,"['Classics', 'Plays', 'Fiction', 'Drama', 'Humor', 'Literature', 'School', '...more']","347,556","12,273",4.18
526187.The_Prime_Minister,526187,The Prime Minister,1876,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Historical Fiction', 'British Literature', '...more']","2,801",253,4.08
44244324-dangerous-alliance,44244324,Dangerous Alliance: An Austentacious Romance,2019,https://www.goodreads.com/author/show/18001955.Jennieke_Cohen,Jennieke Cohen,"['Historical Fiction', 'Romance', 'Young Adult', 'Historical', 'Mystery', 'Fiction', 'Historical Romance', '...more']","6,232","1,151",3.67
58302929-to-disguise-the-truth,58302929,To Disguise the Truth,2022,https://www.goodreads.com/author/show/5765468.Jen_Turano,Jen Turano,"['Historical Fiction', 'Romance', 'Christian Fiction', 'Mystery', 'Historical', 'Fiction', 'Christian', '...more']",917,238,4.35
84730.Beat_to_Quarters,84730,Beat to Quarters,1937,https://www.goodreads.com/author/show/932179.C_S_Forester,C.S. Forester,"['Historical Fiction', 'Fiction', 'Adventure', 'Historical', 'Classics', 'War', 'Military Fiction', '...more']","10,878",447,4.28
194366.The_Return_of_Sherlock_Holmes,194366,The Return of Sherlock Holmes,1905,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,"['Classics', 'Mystery', 'Fiction', 'Short Stories', 'Crime', 'Detective', 'Audiobook', '...more']","61,200","1,992",4.28
880072.Some_Experiences_of_an_Irish_R_M_,880072,Some Experiences of an Irish R.M.,1899,https://www.goodreads.com/author/show/19325956.Edith_none_Somerville,Edith Œnone Somerville,"['Fiction', 'Classics', 'Ireland', 'Humor', 'Short Stories', 'Irish Literature', '19th Century', '...more']",680,87,3.77
4546316-henrietta-s-wish,4546316,Henrietta's Wish,1850,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],8,1,2.88
4572035-le-capitaine-paul,4572035,Le Capitaine Paul,1838,https://www.goodreads.com/author/show/4785.Alexandre_Dumas,Alexandre Dumas,"['Classics', 'France', 'Fiction']",73,10,3.48
6568588-dr-jekyll-and-mr-hyde-and-other-stories,6568588,Dr Jekyll and Mr Hyde and Other Stories,1886,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,Robert Louis Stevenson,"['Classics', 'Fiction', 'Horror', 'Short Stories', 'Novels', 'Gothic', 'Mystery', '...more']",257,23,3.55
9766078-the-map-of-time,9766078,The Map of Time,2008,https://www.goodreads.com/author/show/3194936.F_lix_J_Palma,Félix J. Palma,"['Fantasy', 'Historical Fiction', 'Steampunk', 'Fiction', 'Science Fiction', 'Time Travel', 'Mystery', '...more']","12,447","2,384",3.39
374352.Phineas_Finn,374352,Phineas Finn,1869,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', 'Victorian', 'Literature', '19th Century', 'British Literature', 'Historical Fiction', '...more']","6,878",426,3.98
329957.The_Mystery_of_Edwin_Drood,329957,The Mystery of Edwin Drood,1870,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Mystery', '19th Century', 'Literature', 'Victorian', 'Gothic', '...more']","11,768",941,3.67
54539.Silas_Marner,54539,Silas Marner,1861,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,"['Classics', 'Fiction', 'Literature', 'Historical Fiction', '19th Century', 'British Literature', 'Victorian', '...more']","82,586","4,462",3.67
11422.Redeeming_Love,11422,Redeeming Love,1991,https://www.goodreads.com/author/show/6492.Francine_Rivers,Francine Rivers,"['Christian Fiction', 'Christian', 'Romance', 'Fiction', 'Historical Fiction', 'Historical', 'Historical Romance', '...more']","287,311","16,499",4.5
888.The_Last_Days_of_Pompeii,888,The Last Days of Pompeii,1834,https://www.goodreads.com/author/show/44512.Edward_Bulwer_Lytton,Edward Bulwer-Lytton,"['Historical Fiction', 'Classics', 'Fiction', 'Historical', 'Literature', 'Novels', '19th Century', '...more']","2,199",201,3.57
397844.The_Masque_of_the_Black_Tulip,397844,The Masque of the Black Tulip,2005,https://www.goodreads.com/author/show/14469.Lauren_Willig,Lauren Willig,"['Historical Fiction', 'Romance', 'Mystery', 'Historical', 'Historical Romance', 'Fiction', 'Chick Lit', '...more']","11,104",719,3.92
180617.Pinocchio,180617,Pinocchio,1883,https://www.goodreads.com/author/show/15123.Carlo_Collodi,Carlo Collodi,"['Classics', 'Fiction', 'Fantasy', 'Childrens', 'Italian Literature', 'Italy', 'Adventure', '...more']","76,371","3,203",3.85
8909.The_War_of_the_Worlds,8909,The War of the Worlds,1897,https://www.goodreads.com/author/show/880695.H_G_Wells,H.G. Wells,"['Classics', 'Science Fiction', 'Fiction', 'Fantasy', 'Horror', 'Science Fiction Fantasy', 'Literature', '...more']","291,434","10,732",3.83
855903.The_Bird_in_the_Tree,855903,The Bird in the Tree,1940,https://www.goodreads.com/author/show/50786.Elizabeth_Goudge,Elizabeth Goudge,"['Fiction', 'Historical Fiction', 'Romance', 'Christian Fiction', 'Historical', 'Classics', 'Novels', '...more']","1,642",197,4.22
615182.The_Red_Republic_a_Romance_of_the_Commune,615182,The Red Republic a Romance of the Commune,2004,https://www.goodreads.com/author/show/57739.Robert_W_Chambers,Robert W. Chambers,['Classics'],7,2,4.14
22561352-gwendolen,22561352,Gwendolen,2014,https://www.goodreads.com/author/show/9332.Diana_Souhami,Diana Souhami,"['Historical Fiction', 'Fiction', 'Romance', 'Historical', 'British Literature', 'Victorian']",91,37,2.97
864386.Tales_of_Unease,864386,Tales of Unease,1894,https://www.goodreads.com/author/show/2448.Arthur_Conan_Doyle,Arthur Conan Doyle,"['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic', 'Mystery', 'Weird Fiction', '...more']",857,62,3.92
5695.Demons,5695,Demons,1872,https://www.goodreads.com/author/show/3137322.Fyodor_Dostoevsky,Fyodor Dostoevsky,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Philosophy', 'Novels', '...more']","46,802","2,425",4.29
777108.Armadale,777108,Armadale,1866,https://www.goodreads.com/author/show/4012.Wilkie_Collins,Wilkie Collins,"['Classics', 'Fiction', 'Mystery', 'Victorian', 'Gothic', '19th Century', 'Literature', '...more']","6,462",419,3.93
766869.The_Narrative_of_Arthur_Gordon_Pym_of_Nantucket,766869,The Narrative of Arthur Gordon Pym of Nantucket,1838,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Classics', 'Fiction', 'Horror', 'Adventure', 'Gothic', '19th Century', 'Literature', '...more']","10,894","1,141",3.51
22925782-whispering-tongues,22925782,Whispering Tongues,1902,https://www.goodreads.com/author/show/795420.Homer_Greene,Homer Greene,[],3,1,4.0
31173.Villette,31173,Villette,1853,https://www.goodreads.com/author/show/1036615.Charlotte_Bront_,Charlotte Brontë,"['Classics', 'Fiction', 'Romance', '19th Century', 'Victorian', 'Literature', 'Gothic', '...more']","68,672","4,848",3.77
39891656-the-gentleman-physician,39891656,The Gentleman Physician,2018,https://www.goodreads.com/author/show/17666239.Sally_Britton,Sally Britton,"['Romance', 'Historical Fiction', 'Regency', 'Historical Romance', 'Historical', 'Fiction', 'Clean Romance', '...more']","2,157",227,4.2
58376414-a-stolen-kiss,58376414,A Stolen Kiss,2020,https://www.goodreads.com/author/show/15458298.M_A_Nichols,M.A. Nichols,"['Historical Romance', 'Historical', 'Romance', 'Victorian', 'Historical Fiction', 'Clean Romance', 'Amazon', '...more']","1,519",135,4.17
517570.The_Beast_in_the_Jungle,517570,The Beast in the Jungle,2004,https://www.goodreads.com/author/show/159.Henry_James,Henry James,"['Classics', 'Fiction', 'Short Stories', 'American', 'Literature', 'School', 'Novella', '...more']","4,275",427,3.62
286957.The_Yellow_Wall_Paper,286957,The Yellow Wall-Paper,1892,https://www.goodreads.com/author/show/29527.Charlotte_Perkins_Gilman,Charlotte Perkins Gilman,"['Classics', 'Short Stories', 'Fiction', 'Horror', 'Feminism', 'Gothic', 'Mental Health', '...more']","159,446","10,049",4.12
1306603.A_Laodicean,1306603,A Laodicean: A Story of Today,1881,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', 'Victorian', '19th Century', 'English Literature', 'Literature', 'British Literature', '...more']",822,84,3.63
383204.Lois_the_Witch,383204,Lois the Witch,1861,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,Elizabeth Gaskell,"['Classics', 'Historical Fiction', 'Gothic', 'Horror', 'Fiction', 'Victorian', 'Witches', '...more']","1,167",174,3.66
1976942.Harry_Dee,1976942,Harry Dee: Or Working it Out,1892,https://www.goodreads.com/author/show/898068.Francis_J_Finn,Francis J. Finn,['Fiction'],71,3,4.38
2359865.Boyhood,2359865,Boyhood,1854,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,Leo Tolstoy,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', '19th Century', 'Novels', '...more']",626,43,3.81
17728.The_House_of_Mirth,17728,The House of Mirth,1905,https://www.goodreads.com/author/show/16.Edith_Wharton,Edith Wharton,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'American', 'Novels', '20th Century', '...more']","92,600","5,773",3.96
2203.John_Adams,2203,John Adams,2001,https://www.goodreads.com/author/show/6281688.David_McCullough,David McCullough,"['History', 'Biography', 'Nonfiction', 'American History', 'Presidents', 'Politics', 'Historical', '...more']","350,676","6,942",4.07
1976940.Percy_Wynn,1976940,Percy Wynn: Or Making a Boy of Him,1891,https://www.goodreads.com/author/show/898068.Francis_J_Finn,Francis J. Finn,['Classics'],85,2,4.31
106412.Ghosts_and_Other_Plays,106412,Ghosts and Other Plays,1964,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Drama', 'Classics', 'Fiction', 'Theatre', '19th Century', 'Literature', '...more']",285,20,3.89
27712462-culm-rock,27712462,Culm Rock,1867,https://www.goodreads.com/author/show/4340019.Glance_Gaylord,Glance Gaylord,[],1,0,5.0
571938.Woyzeck,571938,Woyzeck,1836,https://www.goodreads.com/author/show/94147.Georg_B_chner,Georg Büchner,"['Classics', 'Plays', 'German Literature', 'School', 'Drama', 'Fiction', 'Theatre', '...more']","14,914",543,3.13
45057.Stalky_Co_,45057,Stalky & Co.,1897,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,"['Fiction', 'Classics', 'Young Adult', 'School Stories', 'Childrens', 'Adventure', 'British Literature', '...more']",842,86,3.87
25688421-but-thy-love-and-thy-grace,25688421,But Thy Love and Thy Grace,1901,https://www.goodreads.com/author/show/898068.Francis_J_Finn,Francis J. Finn,[],11,2,4.0
414295.Dr_Thorne,414295,Dr. Thorne,1858,https://www.goodreads.com/author/show/20524.Anthony_Trollope,Anthony Trollope,"['Classics', 'Fiction', 'Victorian', '19th Century', 'Literature', 'Historical Fiction', 'Romance', '...more']","7,019",764,4.13
325085.Nicholas_Nickleby,325085,Nicholas Nickleby,1839,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Literature', '19th Century', 'Historical Fiction', 'Victorian', 'British Literature', '...more']","43,278","1,888",3.93
163716.The_Complete_Fairy_Tales,163716,The Complete Fairy Tales,1891,https://www.goodreads.com/author/show/3565.Oscar_Wilde,Oscar Wilde,"['Classics', 'Short Stories', 'Fantasy', 'Fiction', 'Fairy Tales', 'Childrens', 'Literature', '...more']","11,450",377,4.32
246035.An_Enemy_of_the_People,246035,An Enemy of the People,1882,https://www.goodreads.com/author/show/2730977.Henrik_Ibsen,Henrik Ibsen,"['Plays', 'Classics', 'Drama', 'Fiction', 'Theatre', '19th Century', 'School', '...more']","12,709",864,3.86
900765.The_History_of_Henry_Esmond_Esq_,900765,"The History of Henry Esmond, Esq.",1852,https://www.goodreads.com/author/show/3953.William_Makepeace_Thackeray,William Makepeace Thackeray,"['Classics', 'Fiction', 'Historical Fiction', 'Literature', 'Victorian', 'British Literature', '19th Century', '...more']","1,050",77,3.6
25476953-the-pillars-of-the-house-vol-ii,25476953,"The Pillars of the House, Vol. II",1889,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],5,2,4.8
17665335-kitty-bennet-s-diary,17665335,Kitty Bennet's Diary,2013,https://www.goodreads.com/author/show/2013872.Anna_Elliott,Anna Elliott,"['Romance', 'Historical Fiction', 'Fiction', 'Historical Romance', 'Historical', 'Regency', 'Chick Lit', '...more']",775,70,3.98
699484.The_Heart_of_Mid_Lothian,699484,The Heart of Mid-Lothian,1818,https://www.goodreads.com/author/show/4345.Walter_Scott,Walter Scott,"['Classics', 'Fiction', 'Historical Fiction', 'Scotland', 'Literature', '19th Century', 'British Literature', '...more']","1,286",103,3.69
56759.The_Mayor_of_Casterbridge,56759,The Mayor of Casterbridge,1886,https://www.goodreads.com/author/show/15905.Thomas_Hardy,Thomas Hardy,"['Classics', 'Fiction', 'Literature', '19th Century', 'Victorian', 'Novels', 'British Literature', '...more']","59,704","2,789",3.85
229432.The_Pickwick_Papers,229432,The Pickwick Papers,1837,https://www.goodreads.com/author/show/239579.Charles_Dickens,Charles Dickens,"['Classics', 'Fiction', 'Literature', '19th Century', 'Humor', 'Victorian', 'British Literature', '...more']","28,096","2,095",3.84
40385024-the-earl-and-his-lady,40385024,The Earl and His Lady,2018,https://www.goodreads.com/author/show/17666239.Sally_Britton,Sally Britton,"['Romance', 'Historical Romance', 'Regency', 'Historical Fiction', 'Historical', 'Regency Romance', 'Fiction', '...more']","2,692",296,4.38
264158.The_Raven,264158,The Raven,1845,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Poetry', 'Classics', 'Horror', 'Fiction', 'Short Stories', 'Gothic', 'School', '...more']","129,997","3,220",4.29
20564.The_Mill_on_the_Floss,20564,The Mill on the Floss,1860,https://www.goodreads.com/author/show/173.George_Eliot,George Eliot,"['Classics', 'Fiction', '19th Century', 'Victorian', 'Literature', 'Historical Fiction', 'British Literature', '...more']","52,781","2,542",3.82
1406553.The_Facts_in_the_Case_of_M_Valdemar,1406553,The Facts in the Case of M. Valdemar,1845,https://www.goodreads.com/author/show/4624490.Edgar_Allan_Poe,Edgar Allan Poe,"['Horror', 'Short Stories', 'Classics', 'Fiction', 'Gothic', '19th Century', 'American', '...more']","3,808",357,3.73
12194.Lord_Jim,12194,Lord Jim,1899,https://www.goodreads.com/author/show/3345.Joseph_Conrad,Joseph Conrad,"['Classics', 'Fiction', 'Literature', 'Adventure', 'Novels', 'Historical Fiction', 'British Literature', '...more']","29,798","1,561",3.62
2318263.The_Cone,2318263,The Cone,1895,https://www.goodreads.com/author/show/880695.H_G_Wells,H.G. Wells,"['Short Stories', 'Horror', 'Classics', 'Thriller', 'Fiction', 'Crime', 'Science Fiction', '...more']",201,29,3.28
11946938-snow-white,11946938,Snow White,1812,https://www.goodreads.com/author/show/2938140.Jacob_Grimm,Jacob Grimm,"['Classics', 'Fairy Tales', 'Childrens', 'Fantasy', 'Picture Books', 'Fiction', 'Short Stories', '...more']","3,108",440,4.04
103086.The_Man_Who_Would_Be_King,103086,The Man Who Would Be King,1888,https://www.goodreads.com/author/show/6989.Rudyard_Kipling,Rudyard Kipling,"['Classics', 'Fiction', 'Adventure', 'Short Stories', 'Historical Fiction', 'Literature', 'India', '...more']","12,090",657,3.7
7345793-a-man-from-the-north,7345793,A Man from the North,1898,https://www.goodreads.com/author/show/3314.Arnold_Bennett,Arnold Bennett,"['Classics', 'Fiction', 'Literary Fiction', 'Novels']",110,16,3.51
5145600-violets-and-other-tales,5145600,Violets and Other Tales,1895,https://www.goodreads.com/author/show/43091.Alice_Dunbar_Nelson,Alice Dunbar-Nelson,"['Poetry', 'Short Stories', 'Fiction', 'Classics', 'African American']",41,4,3.88
122761.The_Oregon_Trail,122761,The Oregon Trail,1849,https://www.goodreads.com/author/show/61732.Francis_Parkman,Francis Parkman,"['History', 'Nonfiction', 'Classics', 'Travel', 'Adventure', 'American History', 'Westerns', '...more']","2,838",268,3.64
966835.The_Last_Man,966835,The Last Man,1826,https://www.goodreads.com/author/show/11139.Mary_Wollstonecraft_Shelley,Mary Wollstonecraft Shelley,"['Classics', 'Fiction', 'Science Fiction', 'Horror', 'Post Apocalyptic', 'Dystopia', 'Gothic', '...more']","5,101",738,3.36
40209.Maggie,40209,Maggie: A Girl of the Streets and Other Tales of New York,1893,https://www.goodreads.com/author/show/19879.Stephen_Crane,Stephen Crane,"['Classics', 'Fiction', 'Short Stories', 'Literature', '19th Century', 'Historical Fiction', 'School', '...more']","2,844",85,3.64
56319716-ghosts-of-the-chit-chat,56319716,Ghosts of the Chit-Chat,2020,https://www.goodreads.com/author/show/5299657.Robert_Lloyd_Parry,Robert Lloyd Parry,"['Horror', 'Ghost Stories']",24,8,4.46
36040947-the-captured-bride,36040947,The Captured Bride,2018,https://www.goodreads.com/author/show/2754194.Michelle_Griep,Michelle Griep,"['Historical Fiction', 'Christian Fiction', 'Romance', 'Historical', 'Christian', 'Historical Romance', 'Fiction', '...more']","1,176",435,4.31
6185.Wuthering_Heights,6185,Wuthering Heights,1847,https://www.goodreads.com/author/show/4191.Emily_Bront_,Emily Brontë,"['Classics', 'Fiction', 'Romance', 'Gothic', 'Historical Fiction', 'Literature', '19th Century', '...more']","1,661,989","52,725",3.88
516570.Erewhon,516570,Erewhon,1872,https://www.goodreads.com/author/show/72703.Samuel_Butler,Samuel Butler,"['Fiction', 'Classics', 'Science Fiction', 'Fantasy', 'Dystopia', '19th Century', 'Literature', '...more']","3,730",395,3.29
19041224-the-pillars-of-the-house-v1,19041224,"The Pillars of the House, V1",1873,https://www.goodreads.com/author/show/176982.Charlotte_Mary_Yonge,Charlotte Mary Yonge,[],11,2,4.0
18079837-mrs-lincoln-s-rival,18079837,Mrs. Lincoln's Rival,2014,https://www.goodreads.com/author/show/11630.Jennifer_Chiaverini,Jennifer Chiaverini,"['Historical Fiction', 'Fiction', 'Civil War', 'Historical', 'Romance', 'Audiobook', 'American History', '...more']","3,571",579,3.46
273993.The_Mysteries_of_London_Vol_I,273993,"The Mysteries of London, Vol. I",1845,https://www.goodreads.com/author/show/2885757.George_W_M_Reynolds,George W.M. Reynolds,"['Classics', 'Gothic', 'Mystery', 'Horror', '19th Century', 'Victorian', 'Fiction', '...more']",71,23,3.99
35220.The_Red_Badge_of_Courage,35220,The Red Badge of Courage,1895,https://www.goodreads.com/author/show/19879.Stephen_Crane,Stephen Crane,"['Classics', 'Fiction', 'Historical Fiction', 'War', 'Literature', 'Civil War', 'Historical', '...more']","100,123","4,129",3.28
9735609-the-battle,9735609,The Battle,1857,https://www.goodreads.com/author/show/1677171.A_L_O_E_,A.L.O.E.,"['Fiction', 'Christian Fiction']",36,7,4.19
5686003-the-willoughby-captains,5686003,The Willoughby Captains,1887,https://www.goodreads.com/author/show/1026231.Talbot_Baines_Reed,Talbot Baines Reed,[],24,4,4.33
28970017-the-mysteries-of-london-volume-3,28970017,"The Mysteries Of London, Volume 3",1845,https://www.goodreads.com/author/show/2885757.George_W_M_Reynolds,George W.M. Reynolds,[],12,1,4.08
3008.A_Little_Princess,3008,A Little Princess,1905,https://www.goodreads.com/author/show/2041.Frances_Hodgson_Burnett,Frances Hodgson Burnett,"['Classics', 'Fiction', 'Childrens', 'Young Adult', 'Historical Fiction', 'Middle Grade', 'Historical', '...more']","295,330","9,117",4.21
10210.Jane_Eyre,10210,Jane Eyre,1847,https://www.goodreads.com/author/show/1036615.Charlotte_Bront_,Charlotte Brontë,"['Classics', 'Fiction', 'Romance', 'Historical Fiction', 'Gothic', 'Literature', 'Historical', '...more']","1,952,396","56,420",4.14
139987.The_Snow_Queen,139987,The Snow Queen,1844,https://www.goodreads.com/author/show/6378.Hans_Christian_Andersen,Hans Christian Andersen,"['Classics', 'Fantasy', 'Fiction', 'Childrens', 'Fairy Tales', 'Audiobook', 'Short Stories', '...more']","16,170","1,578",3.74
3249115-curious-if-true,3249115,"Curious, If True: Strange Tales",1860,https://www.goodreads.com/author/show/1413437.Elizabeth_Gaskell,Elizabeth Gaskell,"['Short Stories', 'Horror', 'Classics', 'Fiction', 'Gothic', '19th Century', 'Fantasy', '...more']",272,45,3.56
17698.The_Cossacks,17698,The Cossacks,1863,https://www.goodreads.com/author/show/128382.Leo_Tolstoy,Leo Tolstoy,"['Classics', 'Fiction', 'Russia', 'Russian Literature', 'Literature', 'Historical Fiction', '19th Century', '...more']","7,813",587,3.8
2932.Robinson_Crusoe,2932,Robinson Crusoe,1719,https://www.goodreads.com/author/show/2007.Daniel_Defoe,Daniel Defoe,"['Classics', 'Fiction', 'Adventure', 'Literature', 'Historical Fiction', 'Novels', '18th Century', '...more']","287,474","8,589",3.68
80939.When_the_Sleeper_Wakes,80939,When the Sleeper Wakes,1899,https://www.goodreads.com/author/show/880695.H_G_Wells,H.G. Wells,"['Science Fiction', 'Fiction', 'Classics', 'Dystopia', '19th Century', 'Time Travel', 'Fantasy', '...more']","4,642",410,3.39
49190.Uncle_Silas,49190,Uncle Silas,1864,https://www.goodreads.com/author/show/26930.J_Sheridan_Le_Fanu,J. Sheridan Le Fanu,"['Classics', 'Gothic', 'Horror', 'Fiction', 'Mystery', '19th Century', 'Victorian', '...more']","6,261",511,3.73
59144.Cousin_Bette,59144,Cousin Bette,1846,https://www.goodreads.com/author/show/228089.Honor_de_Balzac,Honoré de Balzac,"['Classics', 'Fiction', 'France', 'French Literature', '19th Century', 'Literature', 'Novels', '...more']","9,466",626,3.85
45685.The_Canterville_Ghost,45685,The Canterville Ghost,1887,https://www.goodreads.com/author/show/3565.Oscar_Wilde,Oscar Wilde,"['Classics', 'Fiction', 'Short Stories', 'Fantasy', 'Horror', 'Humor', 'Gothic', '...more']","55,132","3,579",3.89
325128.Kidnapped,325128,Kidnapped,1886,https://www.goodreads.com/author/show/854076.Robert_Louis_Stevenson,Robert Louis Stevenson,"['Classics', 'Fiction', 'Adventure', 'Historical Fiction', 'Scotland', 'Young Adult', 'Literature', '...more']","62,069","2,307",3.79
1970383.Measuring_a_Meridian,1970383,Measuring a Meridian: The Adventures of Three Englishmen and Three Russians in South Africa,1872,https://www.goodreads.com/author/show/696805.Jules_Verne,Jules Verne,"['Classics', 'Adventure', 'Fiction', 'Science Fiction', 'France', 'Bulgarian Literature', 'French Literature', '...more']",423,44,3.26
