,Unnamed: 0,id,title,author,publish_date
576,166,https://www.goodreads.com/book/show/614186.The_Reef,The Reef,Edith Wharton,1912.0
577,167,https://www.goodreads.com/book/show/90160.Riders_of_the_Purple_Sage,Riders of the Purple Sage ,Zane Grey,1912.0
578,168,https://www.goodreads.com/book/show/822496.Metamorphosis_and_Other_Stories,Metamorphosis and Other Stories,Michael Hofmann,1915.0
579,173,https://www.goodreads.com/book/show/31799.The_Problems_of_Philosophy,The Problems of Philosophy,Bertrand Russell,1912.0
580,181,https://www.goodreads.com/book/show/857502.Concerning_the_Spiritual_in_Art,Concerning the Spiritual in Art,M. T. H. Sadler,1912.0
581,186,https://www.goodreads.com/book/show/46165.This_Side_of_Paradise,This Side of Paradise,F. Scott Fitzgerald,1920.0
582,189,https://www.goodreads.com/book/show/1242525.The_Lodger,The Lodger,Marie Belloc Lowndes,1913.0
583,190,https://www.goodreads.com/book/show/2125357.Odour_of_Chrysanthemums,Odour of Chrysanthemums,D.H. Lawrence,1911.0
584,191,https://www.goodreads.com/book/show/52042.Ten_Days_that_Shook_the_World,Ten Days that Shook the World,John   Reed,1919.0
585,192,https://www.goodreads.com/book/show/921359.The_Ragged_Trousered_Philanthropists,The Ragged Trousered Philanthropists,Robert Tressell,1914.0
586,193,https://www.goodreads.com/book/show/163620.My_Childhood,My Childhood,Maxim Gorky,1913.0
587,194,https://www.goodreads.com/book/show/438078.Victory,Victory,Joseph Conrad,1915.0
588,195,https://www.goodreads.com/book/show/10975.The_Sound_and_the_Fury,The Sound and the Fury,William Faulkner,1929.0
589,198,https://www.goodreads.com/book/show/275505.Alcools,Alcools,Guillaume Apollinaire,1913.0
590,201,https://www.goodreads.com/book/show/130312.The_Autobiography_of_an_Ex_Coloured_Man,The Autobiography of an Ex-Coloured Man,James Weldon Johnson,1912.0
591,203,https://www.goodreads.com/book/show/11376.Main_Street,Main Street,Sinclair Lewis,1920.0
592,205,https://www.goodreads.com/book/show/445271.Alexander_s_Bridge,Alexander's Bridge,Willa Cather,1912.0
593,206,https://www.goodreads.com/book/show/48176.Under_Fire,Under Fire,Henri Barbusse,1916.0
594,207,https://www.goodreads.com/book/show/8332752-araby,Araby,James Joyce,1914.0
595,209,https://www.goodreads.com/book/show/221524.A_Country_Doctor,A Country Doctor,Franz Kafka,1919.0
596,212,https://www.goodreads.com/book/show/10283272-canne-al-vento,Canne al vento,Grazia Deledda,1913.0
